Riesgos	acp_cov.x...1.	acp_cov.x...2.	acp_cov.x...3.	acp_cov.x...29.	acp_cov.x...30.	Nivel
56.26047179	-98.70246408	38.30988353	-59.10058293	-0.360557675	-0.491725744	Medio
56.90821061	-103.3357484	47.55002848	-58.41341896	-0.690466712	1.276142614	Medio
56.71347556	-101.3280998	40.28410659	-57.10081764	0.314547283	1.876930916	Medio
56.12441005	-96.81731536	40.11687757	-64.02982084	-2.765939031	-1.102217927	Medio
56.16136914	-97.50707432	45.08431185	-68.30392965	-0.493791416	-0.118963743	Medio
56.14661553	-98.79618142	44.6941219	-60.62991547	2.02492689	-0.773172222	Medio
56.80595528	-101.3587015	34.78925141	-60.54983775	-0.486861502	0.184506893	Medio
56.84073734	-101.9253141	42.58871879	-63.04025943	-0.711611328	0.483735661	Medio
55.83665725	-95.97178083	35.95371959	-66.90084498	-2.183119884	-2.67928304	Medio
55.80083602	-94.93492173	42.33543237	-67.74981721	0.012873191	-0.691228936	Medio
55.41794219	-92.32376071	35.70109644	-66.8395237	0.733154336	1.800812599	Medio
56.111562	-98.22058103	39.03603057	-61.65636485	-2.890886785	-1.309809051	Medio
57.5379252	-106.0956129	43.48940342	-57.72830476	-4.184809733	-0.564437974	Medio
55.38164879	-93.18685391	40.21836464	-62.18470716	-0.817419317	2.092030967	Medio
56.96931199	-102.0569074	43.81383599	-65.84139389	-1.112915391	-0.837938958	Medio
56.3293579	-98.7224162	40.12395891	-65.66869706	-1.984485075	0.876661897	Medio
56.60023201	-100.6207681	41.41047354	-58.12922427	0.299947194	2.258574947	Medio
56.10035412	-97.12580233	41.96904234	-64.54939411	3.627275728	0.59140371	Medio
54.97657548	-90.72833122	37.82845927	-70.51105298	-1.220173498	-2.338336255	Medio
55.08494202	-91.10455271	35.20747656	-64.36197183	-1.724071952	2.327878195	Medio
57.62368748	-106.7401348	41.97670859	-58.08154314	-2.61570574	-2.959964456	Medio
56.44688592	-99.4767417	38.70985947	-58.31724102	1.23825411	0.700621408	Medio
56.88069939	-101.6258079	36.45300462	-59.999504	0.364911692	1.661836712	Medio
56.20006085	-98.70620016	36.54567361	-57.78143728	-2.125136995	1.082026097	Medio
56.08186566	-96.51806547	36.10826115	-66.31864433	-0.041967714	-0.508817592	Medio
56.60503382	-100.428527	41.94382999	-62.09670025	-1.015735258	0.040402243	Medio
57.65752262	-107.0453882	47.69930736	-59.10276996	0.359647799	1.24627475	Medio
55.5648793	-94.06504958	39.27520875	-65.39201866	-0.225838373	-1.199653824	Medio
56.01606251	-97.19102393	42.96484042	-61.85651769	1.034764766	-2.08418634	Medio
55.57679962	-94.23833891	39.12423969	-65.31614682	-2.811266223	-1.193244291	Medio
56.4267325	-99.18847883	41.10236122	-63.83710763	0.038321347	-3.000394388	Medio
57.39653428	-105.8899983	44.37389211	-57.32138168	1.556462922	-1.579589205	Medio
55.56939995	-94.61979313	37.64060286	-63.01494444	-3.488864361	-2.801110616	Medio
55.6197364	-94.54959211	39.82868116	-63.90154794	1.250186208	1.251883402	Medio
57.82155134	-107.5573209	43.87277919	-58.88633699	-1.934485043	-3.138470509	Medio
55.22741	-93.44321514	42.3927461	-64.76461445	0.293095257	-1.578047319	Medio
56.98797545	-102.8829873	37.94320583	-56.78246999	1.181579798	3.655687888	Medio
56.36328931	-99.05050583	38.77388711	-58.32505006	0.377712907	0.877647855	Medio
56.87510221	-102.6349669	42.30595858	-59.96714482	-1.812594061	0.642050294	Medio
54.66324561	-88.92927263	40.99856327	-67.19911399	1.831474033	-0.215444224	Medio
55.14637125	-92.08841265	36.30675567	-62.02487422	-1.913276078	1.329168624	Medio
56.26377367	-97.91440779	45.59525101	-67.21164085	0.709897582	-1.032870221	Medio
55.8409147	-95.07919215	37.20650887	-71.19768275	-1.085242519	-1.12946928	Medio
56.45622274	-101.070878	39.72613848	-58.83035677	-2.143947637	-1.277542531	Medio
55.44143146	-94.09354563	40.2959561	-63.0525037	-1.185771274	1.756206104	Medio
56.07084527	-96.89937746	37.70636168	-63.71977693	0.196166281	1.270667215	Medio
56.89784852	-101.1566808	36.16947796	-55.99659136	-1.472748491	-0.300983541	Medio
56.53531243	-99.9655412	45.60318125	-62.34125382	1.616936731	1.972831382	Medio
55.94670788	-97.06825869	40.36780451	-56.86647572	-1.413698018	-0.176264736	Medio
56.84983628	-103.4867066	45.90171485	-60.00308688	-0.527783968	-3.198407717	Medio
56.19822226	-98.26873148	40.21954805	-58.22172144	-1.279494004	1.805988754	Medio
56.86475152	-102.301393	42.68714885	-61.52997199	0.646906359	-0.94314576	Medio
55.62341812	-94.91686603	41.01751949	-63.27095602	-0.583165634	2.030040671	Medio
57.19205894	-104.4653238	42.6280549	-61.05902422	0.51823237	-2.465260849	Medio
56.11854785	-96.99337067	39.37599887	-68.49060989	-0.855840933	-1.61607449	Medio
56.19733786	-97.45896338	36.14602458	-65.20802173	-1.832516453	2.665570519	Medio
55.30929582	-93.37963678	37.29141551	-64.56425081	1.800652553	1.668907956	Medio
56.01369669	-96.39606342	36.75409462	-64.89835685	3.973244462	0.939883673	Medio
57.4238877	-106.2125924	46.5964781	-60.37088486	-1.644585273	-2.131396585	Medio
56.18283348	-97.25830053	46.51938051	-66.69552081	0.886054801	1.056930625	Medio
55.9106659	-96.86557579	41.80860268	-65.83691549	1.220918556	2.247380891	Medio
56.42348498	-99.86124698	43.03611667	-62.8802955	0.505896724	-1.172765852	Medio
57.23409107	-104.3729083	39.36506474	-57.92963712	-0.978660993	1.424078492	Medio
57.57148981	-106.508109	44.53698037	-60.41896699	-1.477991477	-0.301739379	Medio
56.07029161	-97.3898965	40.81469907	-62.8452967	-0.985907406	0.193972308	Medio
56.56084642	-100.0698261	43.79527653	-61.34607494	0.337121622	0.148313424	Medio
56.60659102	-100.8195083	42.45061074	-64.4439085	0.355986141	-2.270865734	Medio
58.14345956	-109.5330706	46.73596399	-57.78818775	-0.422757479	-0.207641125	Medio
56.10480757	-98.42500215	38.11924218	-61.90584263	-1.211786721	0.004582445	Medio
56.36717299	-99.082444	36.68207349	-60.0272609	1.483381579	0.154852297	Medio
56.24101567	-98.88737742	41.82003523	-64.8536905	0.340372165	-0.846410772	Medio
54.87744432	-89.2391061	33.93802473	-65.83914912	-2.73789141	2.491950095	Medio
57.39963497	-105.1360919	42.34166065	-54.17298299	-0.601221855	0.347695493	Medio
55.54924985	-94.43663055	36.63931889	-67.07650028	-1.174371226	-2.590077212	Medio
56.24114588	-98.49953003	42.03921967	-60.61585986	1.013377562	1.761856709	Medio
56.48979479	-100.1679052	39.19655038	-61.57327191	-2.258422473	-0.95694506	Medio
56.21549379	-97.54718512	37.49952659	-61.06504899	1.055672724	3.079575361	Medio
56.34339191	-98.49424798	41.98754663	-58.68970995	0.973438235	2.369318919	Medio
55.90596132	-95.84652126	40.10941251	-64.67292727	1.310096324	3.263387407	Medio
57.41507327	-105.3593166	42.86643179	-62.87115433	-3.242245497	-3.537143092	Medio
55.96747255	-95.59724252	42.94277089	-66.16869598	0.25855974	2.609393899	Medio
56.91585059	-102.5760727	40.97281995	-62.84203028	0.97432682	-1.018413455	Medio
55.00855103	-90.03492451	39.78267491	-69.89049995	-0.142861088	1.243040975	Medio
57.06853386	-102.6563125	39.94118729	-57.65921028	-1.281019626	2.729489846	Medio
56.6624292	-100.5257286	39.9951803	-58.70909062	-1.770754233	2.378089238	Medio
56.82692818	-100.5044798	41.92593728	-65.2324675	0.593993123	2.205970273	Medio
56.06662456	-96.46370402	35.03641532	-63.95446442	-0.309337991	2.12551268	Medio
56.75143854	-101.976031	41.49439878	-61.45801139	0.276211293	2.302940115	Medio
56.67157777	-100.802454	39.63480319	-61.09382259	-2.090150973	-1.559229592	Medio
56.6032005	-100.4451292	39.76157396	-56.73935852	-0.292103863	1.088973835	Medio
56.38219739	-99.00125632	39.71079307	-58.00912763	-1.696956835	-1.037869388	Medio
56.82893695	-101.3611602	44.47415476	-65.40275796	-2.4967936	0.626895413	Medio
56.41185002	-99.62364841	45.92143989	-63.58075264	1.678174947	-0.276051525	Medio
55.15663931	-92.55698793	40.75879717	-67.22024271	-0.091075348	-2.579623756	Medio
56.07298244	-98.15229035	40.62216083	-61.84663086	-2.819108461	-0.401437222	Medio
56.3574816	-99.21855659	44.40115997	-67.98839093	-0.777428529	-0.284379636	Medio
56.50797537	-100.5724225	42.4736551	-60.17368911	1.614284776	0.816885804	Medio
57.21860489	-105.2097497	41.95786974	-57.29218402	1.79098752	-2.242068951	Medio
57.00683682	-102.4779825	41.02668303	-63.39158489	-2.084561483	1.05649585	Medio
56.01450055	-97.00212125	36.84681024	-57.3739106	0.012595107	0.330038057	Medio
56.32091035	-98.957787	41.41606081	-62.98322802	-1.401697142	-0.074416708	Medio
55.70224979	-95.20771674	40.34332609	-68.04077259	0.800387026	0.509200346	Medio
55.81596361	-95.7824531	38.7162035	-63.35871831	-3.003078025	-0.165968422	Medio
55.50360003	-92.55354567	36.0002756	-68.46161729	-0.627739446	0.274525521	Medio
55.69898145	-95.12158636	38.17576968	-65.49726546	-1.60226298	-0.907164676	Medio
56.62200841	-101.3772573	43.69528539	-61.12641043	-1.45367811	-1.01326719	Medio
55.47580828	-93.6758478	41.00190907	-64.30681105	0.479902878	0.114625523	Medio
56.61720565	-100.2872224	43.83205724	-60.50134141	-2.270723461	2.68053319	Medio
56.15230523	-98.42725973	40.98622538	-62.46638282	0.026525348	-0.643475863	Medio
56.90181761	-101.8495051	43.23226671	-65.77793716	-2.755001397	1.319636944	Medio
56.48072891	-99.97214636	48.03517269	-66.63301979	-2.277818704	-0.586232908	Medio
55.870494	-97.04653434	39.35756346	-57.5812837	0.531244214	0.395953703	Medio
56.78407567	-101.8570805	45.73842581	-63.88366597	-0.357262034	-0.878730731	Medio
56.28639918	-99.12918689	41.67224024	-60.08862879	0.515292071	1.120766722	Medio
54.73717689	-90.03305381	39.72925832	-70.51652185	-0.708653266	0.697072586	Medio
56.14972024	-98.68269228	41.38474272	-62.58106772	-0.417911624	0.666097092	Medio
55.75464423	-94.25673745	39.15735109	-64.18604086	1.824929206	1.948799586	Medio
57.03361812	-103.0567929	41.15350486	-60.16056761	-0.713520259	-0.112711376	Medio
54.81219214	-89.55402712	35.62627792	-66.87519913	-0.097888153	-0.556677081	Medio
57.08086953	-102.3768174	42.66952563	-61.41746224	-0.795625653	2.271100228	Medio
56.97135056	-101.4320939	39.33082716	-59.92514949	0.798258733	0.713169728	Medio
57.14623132	-104.4368082	43.84607981	-55.2748315	-1.771311273	0.744423051	Medio
56.19954396	-97.86083067	39.60495319	-64.0225935	-0.082932058	-0.881212671	Medio
55.54954017	-93.81790183	35.01339442	-67.94373116	-0.455834945	-0.4882942	Medio
56.64025196	-100.3240124	36.24403678	-58.99408517	-4.996868493	2.241492405	Medio
57.23011499	-104.1156818	40.59748732	-57.92480867	1.002210096	-0.72039778	Medio
55.74982215	-94.56389517	37.3455372	-63.27867672	-0.106692718	3.722435783	Medio
56.54773138	-99.10298657	43.50583566	-68.50801443	-0.230899167	1.725237305	Medio
55.0443354	-91.7787595	37.84995653	-67.19126101	-1.087969021	2.214888235	Medio
55.85452583	-96.11771154	44.0489298	-67.32684456	-1.017904608	0.730391909	Medio
55.74929048	-95.59555253	41.85189289	-67.49809591	0.782500128	-0.635916923	Medio
55.43962451	-92.56508001	33.11231368	-64.57323939	0.486306707	1.924253075	Medio
55.72702241	-95.58381685	38.9256652	-64.316196	-2.078637663	-2.020800174	Medio
55.10144439	-91.72528195	41.68092964	-64.84658305	2.095784875	2.037490442	Medio
57.3881996	-105.1289781	38.30919853	-58.09419626	-3.982877748	2.070601263	Medio
56.68500498	-101.5062348	42.05767915	-55.34342193	-1.57714578	0.251382823	Medio
55.19818712	-92.87548325	42.60324093	-67.26710512	1.993676787	-0.510176967	Medio
56.3749401	-99.77246394	43.64301586	-56.72015147	0.802210626	1.419779455	Medio
55.0995139	-90.87679327	40.27479079	-66.747101	-1.714117668	1.123462516	Medio
57.48706872	-105.5459379	44.8275894	-61.8481075	-0.743700177	-0.833227451	Medio
56.71160341	-100.2408732	39.89920478	-61.28669033	0.124783041	1.739557754	Medio
56.02006448	-96.7768231	40.67324445	-62.87735395	-0.016985878	4.103143234	Medio
57.45831918	-106.251146	43.06714892	-55.22369957	-0.72105612	-2.305106646	Medio
55.50448889	-93.2076498	38.23993785	-69.12480528	-2.741812232	-3.650157034	Medio
55.00997156	-89.98104385	40.29681022	-67.583102	3.023724693	1.064155506	Medio
57.42379016	-106.1433222	42.13536689	-58.94063271	-0.484241432	-0.981962475	Medio
56.04191762	-97.21158776	38.3983732	-66.22331863	1.827669587	0.15035691	Medio
57.52435663	-107.0057956	48.427348	-57.09781372	-4.085209626	-0.928015364	Medio
56.24212516	-98.25058017	40.76823757	-64.13202594	-2.660605693	-1.332082868	Medio
57.30578371	-105.4565708	41.78560275	-56.76728944	-4.588981344	-1.829298525	Medio
55.81065029	-96.47658585	37.81794935	-60.43205919	-3.32180163	1.784381955	Medio
54.4451792	-86.67184241	36.14465984	-68.40227884	1.757020936	4.215819753	Medio
56.63085466	-100.239037	41.44901374	-60.17731806	-3.307898672	0.62388672	Medio
55.98686806	-96.73217324	38.69288718	-64.14593745	-3.680433625	1.10696004	Medio
56.86863013	-102.2390007	40.06910243	-61.74955937	0.235357516	-2.925771021	Medio
57.00958999	-102.513864	45.40902453	-62.7095734	1.100896293	0.207108441	Medio
56.10145787	-96.87433308	38.78421033	-65.03934929	-0.879546153	0.609905874	Medio
55.84057677	-95.23249622	38.22513459	-60.14316494	0.167540661	0.512242108	Medio
56.80240432	-100.8682874	40.77155408	-63.29700644	-0.841198735	-0.851406869	Medio
57.08185172	-102.9234568	39.54999676	-60.39593311	-1.920880823	0.628585073	Medio
56.37158184	-99.22589951	41.90210457	-63.56609884	-3.573144156	0.444858446	Medio
57.46290889	-105.8135464	43.93780979	-60.42001707	-1.037678525	-0.602403707	Medio
55.51480222	-93.07952309	35.23027396	-65.14843209	-2.02770933	1.112275104	Medio
55.74542056	-95.3703077	35.20600214	-65.53721127	0.418729477	2.705123838	Medio
56.52372879	-99.92719993	41.99050126	-63.65752955	1.302811154	-0.813642279	Medio
55.86479514	-96.07363698	37.85873754	-63.62880455	1.362031599	2.007724437	Medio
56.70384433	-101.3426625	42.1675791	-63.45287392	0.261620136	-0.962630434	Medio
55.96168883	-95.88969132	35.80505171	-63.24730016	0.509618716	2.263823514	Medio
55.49782334	-93.2358552	39.29221097	-66.66130703	-0.33338459	0.064350557	Medio
56.28260942	-98.47264307	38.20140969	-61.88886766	-3.881133949	0.37163696	Medio
55.9032457	-96.59315348	41.22391034	-65.90484154	-2.161211907	0.09083633	Medio
56.52772692	-99.92802209	43.64587627	-62.31611061	-0.455611996	-2.892967766	Medio
56.18625868	-98.03363126	37.12011394	-58.52339407	0.095884188	1.272328033	Medio
55.48262562	-93.51922393	40.4993044	-64.90969588	0.545936913	3.301220914	Medio
56.2858998	-99.31553669	39.17473603	-64.82354966	-2.272791882	-3.369770532	Medio
55.82244824	-94.75730074	41.47362228	-69.93699414	1.743079752	-0.924868712	Medio
55.69669763	-93.92242632	37.42994047	-69.22628368	0.726932803	3.41168177	Medio
56.22200953	-97.36254027	38.31111576	-61.33685457	-2.126481727	-0.94466196	Medio
56.29413047	-99.31771733	41.27466083	-64.73710344	0.757377495	-1.417100751	Medio
57.43508869	-105.8155353	43.01000031	-56.85416482	-1.723815871	-2.408707737	Medio
56.26801216	-98.88069812	38.26864335	-63.68690854	-1.151966258	-3.563673104	Medio
57.40645763	-105.6549247	41.30277581	-58.06185126	0.263318839	-2.885307197	Medio
56.01737051	-97.83977414	41.77293412	-64.16977662	-1.330983755	-0.511386448	Medio
54.95828986	-90.53173293	38.24022609	-65.17198195	0.210734306	-0.351734197	Medio
55.39044994	-92.64361806	40.03837219	-65.26097164	2.908747159	3.301969421	Medio
54.82362271	-90.17401079	41.72942987	-65.93242306	-1.082232753	-2.298513685	Medio
55.19411906	-91.45634406	37.33795376	-66.82039132	-0.475074543	-1.561683997	Medio
56.25656127	-97.50753028	37.59432988	-63.72004692	0.043734782	1.56637219	Medio
56.9460766	-102.3609019	41.47706437	-57.22231002	1.827057805	1.676992646	Medio
56.45510839	-98.55056596	43.84855428	-62.27722373	1.782509591	3.498406485	Medio
56.90757499	-102.6616698	42.08759669	-58.65875404	1.637994462	1.346526415	Medio
56.17189541	-97.72670514	38.98651301	-59.2091914	1.571308952	-0.273696317	Medio
55.75326202	-95.51225204	43.30838674	-61.50489329	0.123257934	0.541191862	Medio
57.54639614	-106.4947866	44.17085099	-56.91820131	0.024638384	-0.029226028	Medio
56.6561084	-100.9158897	45.74004718	-59.9142361	-1.420061828	2.134767422	Medio
56.39322969	-98.9104536	37.16733907	-63.77398631	-0.469773754	-2.346141477	Medio
55.67075611	-94.78793352	42.67566437	-68.4021249	-2.116661055	0.256674355	Medio
55.19328437	-91.79851185	36.57881545	-65.9923887	-0.417379303	1.675560176	Medio
55.67085158	-94.43541369	36.02986225	-64.76755343	1.31464654	0.940345643	Medio
55.85147907	-95.17196224	40.98716105	-64.21324744	3.456959983	2.340279067	Medio
56.43320688	-98.46774917	40.83842831	-64.15620791	-1.234982251	3.798233765	Medio
56.79436967	-102.3405903	39.73839794	-58.53316703	-0.815862627	0.582432859	Medio
55.54827265	-93.58626673	38.09495406	-65.58856316	0.325689371	-0.090345557	Medio
56.70797407	-100.314336	39.96150126	-63.46671227	-0.531942502	-1.808271023	Medio
55.60146393	-94.967211	36.37944115	-64.22662464	-2.749517183	-0.22970679	Medio
55.98786794	-96.69493702	42.43479783	-64.94212208	-0.333306726	-1.547530402	Medio
56.0589032	-97.41538872	43.97556541	-66.80337625	-1.544066953	0.875233963	Medio
55.55548167	-94.59741628	41.92003112	-63.20609461	1.282595252	-0.706163267	Medio
57.03285165	-102.7328019	43.65871397	-61.67529466	-0.494443125	1.08859236	Medio
55.18024604	-92.1669095	41.07838024	-64.16787946	-1.652610201	3.05599291	Medio
57.35932635	-105.6066016	42.02914684	-56.67853011	-3.802506534	-0.980212768	Medio
56.84106925	-101.1719371	43.30519243	-65.92489539	1.052456247	-1.625592773	Medio
56.68927782	-99.96588213	40.63711345	-62.14177385	-0.352527658	2.718785189	Medio
56.43982829	-99.37083079	43.90885287	-61.0645936	-0.255087371	3.00144463	Medio
57.73943495	-107.5863643	46.00409934	-58.52289632	-0.669091357	-1.268478979	Medio
55.25683745	-93.18862484	42.01523483	-64.80871056	2.244331393	-1.128078831	Medio
57.92583056	-109.2553661	46.51168484	-57.22333958	-0.596980884	-1.509717429	Medio
55.93963298	-96.64594739	37.92834128	-59.81698171	0.480879169	2.982824535	Medio
56.47941709	-98.58185167	41.21380588	-66.85964806	0.609199052	0.903158684	Medio
57.69428391	-106.9254104	42.37755483	-58.71371762	-3.624959572	-2.280695505	Medio
56.49027297	-99.24378556	41.92662782	-60.14964287	0.826233427	1.752991406	Medio
55.67892745	-94.76145659	43.94714613	-67.64811408	2.13555111	2.145227311	Medio
55.42261361	-93.35783617	38.0310137	-69.28153405	-2.260457751	-1.140329373	Medio
55.94397206	-95.59991579	38.76289543	-63.96448202	-3.422774092	1.030453199	Medio
56.61146879	-100.286363	37.26480897	-61.42059186	-0.250645642	1.630735239	Medio
56.04479124	-96.72049979	36.89605462	-63.5781433	-0.354576156	-0.333765587	Medio
54.87090937	-89.71457718	38.46585083	-66.03932916	-0.989240925	2.809647905	Medio
56.71443068	-101.6337482	42.50244832	-62.28180073	0.51213377	1.109277358	Medio
55.58139587	-94.06012886	35.56563844	-65.60267251	-0.718218413	-0.376562134	Medio
56.24479437	-98.06730956	37.97285498	-61.23967322	0.953339321	0.958552617	Medio
55.69982278	-94.95630496	42.07675909	-64.51498817	3.283120178	1.345860364	Medio
56.01904935	-97.09811863	40.50660214	-63.52690067	2.543772434	1.21433732	Medio
57.37104708	-104.5182292	43.17262271	-60.76592248	-2.580519347	-0.702625324	Medio
55.85950396	-96.71070041	44.58115144	-62.96514432	3.09845929	2.134403281	Medio
57.00495371	-103.0284803	39.33312624	-57.82738914	-3.639108399	0.63178241	Medio
56.23473866	-98.20810663	43.60951189	-60.93811379	2.025576825	2.212704491	Medio
56.91446287	-102.1943723	43.50803744	-62.15673593	-2.47428518	0.392230043	Medio
55.85814636	-96.50744269	37.89194598	-57.40609222	-1.173653578	0.380152459	Medio
55.82948532	-94.98690135	41.30211157	-68.62039551	0.221974555	-0.213933392	Medio
55.83506176	-96.11472914	40.86912126	-61.30654228	-0.288327859	-0.720401829	Medio
55.07127354	-90.58782288	37.51443522	-70.62896002	-2.60087458	1.448716799	Medio
56.91110214	-103.0218726	45.16935501	-61.32484848	1.178188947	-0.566042216	Medio
56.98814822	-101.6864647	40.39310996	-63.19380725	2.123572355	1.414132085	Medio
55.6806476	-95.0995042	41.13016568	-62.79816556	-0.257937069	0.69567925	Medio
56.02349513	-96.45499784	38.81798324	-66.59547979	-4.551187364	-1.163850563	Medio
57.47133577	-105.477298	42.19080019	-59.00415673	-3.374133111	-2.295849481	Medio
56.08107855	-96.98978684	41.61266946	-67.4825294	-1.592191078	-0.944327418	Medio
55.61817511	-96.20821403	41.24910002	-61.01467839	-1.023933305	-1.350359244	Medio
57.40167891	-105.0525854	41.27325065	-59.30320175	-2.728106174	-1.106955485	Medio
57.13843847	-104.2679068	45.57922827	-59.0043919	1.947671628	0.482176099	Medio
56.23821178	-98.66068604	37.58292891	-63.5031532	-1.759390537	-2.258851865	Medio
56.03806964	-97.50162161	40.84026109	-64.00283838	-3.596893804	-1.827133961	Medio
56.42199994	-99.53182531	37.7205342	-64.22914735	-0.808655609	0.695624093	Medio
55.97278579	-95.82913588	34.99053843	-59.54476799	-1.092216719	1.098422273	Medio
55.49976153	-93.41650317	42.54142999	-65.1353479	0.161371776	-0.042064259	Medio
57.01156629	-102.5489452	43.68451755	-61.57455372	-3.022573948	-2.484699166	Medio
54.69405383	-88.6988037	36.54300414	-66.88051468	-0.486497914	-0.871927994	Medio
56.14541951	-97.54589075	43.15385711	-66.88216209	-0.855931695	1.366360653	Medio
57.61640599	-106.8791112	43.21940579	-57.18430054	-0.724119576	0.569879767	Medio
56.75363621	-101.1879728	41.91429365	-59.77486095	2.013935028	0.762016764	Medio
57.13308318	-104.5356883	48.29325155	-62.15099313	-0.693222915	1.212250766	Medio
56.50256105	-100.5041001	37.47942575	-58.6618154	-5.660200213	-2.771759751	Medio
56.6028328	-100.9309209	43.06329953	-63.16748715	-0.926215309	-1.170858573	Medio
55.52480467	-93.47847679	33.65309544	-64.78660145	-1.336936809	2.368470013	Medio
56.8452606	-101.738547	40.90143977	-64.75205008	-2.187321856	-2.063052738	Medio
56.98400566	-102.9976343	42.76373168	-58.37219308	0.715741498	-0.412747281	Medio
56.86699463	-101.7776029	42.12555432	-62.38197231	-2.635307166	-1.870558943	Medio
56.89639185	-102.2518449	42.99360529	-58.83297184	0.880656841	1.611913617	Medio
55.30791576	-92.33100687	39.85990186	-67.89512143	-0.947838507	0.952331784	Medio
55.13398923	-91.32623248	38.54362741	-68.18286928	-2.776152136	1.442278152	Medio
57.52973574	-106.7501499	43.43528492	-56.53268621	-2.302067055	0.381896538	Medio
57.13107956	-102.8946015	43.52168704	-60.46996523	-1.435332534	-1.897857293	Medio
56.50843778	-100.0432893	40.92441989	-62.20979444	0.274429767	2.000687145	Medio
57.69987883	-107.6660854	43.33273951	-57.20777572	-0.865445416	-1.901678058	Medio
56.04423525	-96.06244339	39.80205242	-65.50083867	1.844150644	2.609586717	Medio
55.64942855	-94.49887906	39.35273567	-65.86962144	1.405492015	-0.475421271	Medio
55.71016262	-94.58263561	40.05916412	-64.56587654	0.185021147	-0.053958997	Medio
56.26555854	-98.92231623	43.19171919	-60.03289911	-1.540359861	0.713804566	Medio
55.39148921	-93.19673013	41.2532433	-67.53126838	1.137046551	1.502659557	Medio
56.74529198	-100.7039295	45.59550954	-58.49438139	1.258064662	2.769534734	Medio
55.96924665	-95.96239093	38.2686031	-69.89857625	-1.359044346	-0.136948807	Medio
57.67355459	-106.7486804	44.23269123	-59.29030687	-3.585987057	-0.458873817	Medio
56.4109221	-100.0223801	40.23322917	-57.10096414	0.214615884	3.069872408	Medio
55.61714402	-95.5891841	42.05221416	-66.03844509	0.545778931	-0.334770327	Medio
56.55553919	-99.05443305	38.6200927	-61.57381533	-0.087596177	2.56640352	Medio
55.71657513	-95.20597636	41.23076962	-67.33949618	-0.550533122	0.076848583	Medio
55.57536579	-94.83208517	42.06880504	-60.81134954	1.224847856	-0.83830097	Medio
55.59944891	-94.30219536	41.25535632	-67.70198694	0.482165707	1.300086332	Medio
55.736435	-95.32065614	40.16842299	-66.01881298	-2.413688407	-3.118798301	Medio
57.02904961	-103.8162567	44.0553825	-57.19099972	-0.422144767	0.271349856	Medio
56.96228493	-102.076956	36.14340809	-57.0012117	0.166689468	-0.123022641	Medio
56.7403801	-102.025348	43.1812875	-63.4826986	-2.077867431	0.953305945	Medio
57.09892933	-103.1855518	45.20416995	-67.81062821	-0.783232211	-3.008480735	Medio
56.00936684	-96.70317386	34.36351684	-60.42920955	-1.61284466	0.4841414	Medio
56.11853564	-97.29306932	45.67476556	-59.12204943	2.339291529	2.437961407	Medio
56.68132097	-101.023646	41.02465041	-63.49118067	-1.910967567	-2.366432334	Medio
57.49664056	-106.0055567	46.55377725	-59.25892737	-2.542275817	0.698121642	Medio
56.21478998	-98.00772335	40.28443449	-63.61526382	-0.439807711	-0.702966036	Medio
55.73638421	-94.61369037	36.10161352	-62.23462752	-2.073169046	-0.262042504	Medio
57.45162658	-105.9080562	41.66369024	-59.16210797	-0.314022131	0.118747256	Medio
55.95647129	-96.24860841	36.64433251	-62.69045922	0.531716504	-0.347174523	Medio
57.56191033	-105.9081347	44.26053465	-60.47811359	1.246156224	-2.8845835	Medio
55.89843869	-95.46099822	37.97689908	-64.62837126	-0.483632144	1.707526111	Medio
56.95049163	-102.3293059	43.35489797	-62.6506738	-2.501443847	-1.765256774	Medio
56.76557588	-101.1359976	43.9163659	-61.87070558	3.381118291	0.145478485	Medio
55.92191811	-95.89235997	36.26806984	-64.40343662	-1.516769353	1.21751627	Medio
55.96204602	-96.33969527	40.13888582	-65.82301108	3.504456752	1.767421031	Medio
54.63804955	-88.47089897	38.39075711	-66.24667402	0.858447439	1.41174803	Medio
56.74874419	-100.712509	42.29585664	-65.97498563	-2.404137701	0.022100405	Medio
56.16505991	-97.72992069	38.58708109	-65.90416663	-0.900653253	-1.008337011	Medio
56.77180456	-101.3576071	41.87851001	-59.34411548	0.848656298	0.470394057	Medio
56.25831078	-97.92502717	42.10830165	-63.79707915	-0.62783678	-0.514289434	Medio
56.12061164	-97.21781164	39.00408132	-65.67099401	-3.353312572	4.646144022	Medio
55.57273761	-94.32081639	40.14657635	-64.41653826	-1.709347892	-0.004801206	Medio
54.8825059	-89.30500524	35.5532452	-68.81759777	-1.195590278	2.970901203	Medio
55.75544737	-94.94637774	38.57174539	-61.06261754	-0.14451203	2.202871795	Medio
55.93360422	-96.75631542	39.2871751	-58.70656052	-2.43105822	1.138215822	Medio
56.40077642	-98.71803662	38.83464005	-64.64414347	-2.025578674	-2.860986485	Medio
58.26697058	-110.9625904	42.29942042	-57.31340923	0.176351305	-0.678495798	Medio
56.58838268	-100.4678825	40.73225653	-63.59549294	-2.269371083	1.311900825	Medio
55.82075421	-95.59863354	35.95510143	-65.85390151	-3.684675375	-4.479600115	Medio
56.39424437	-99.72021518	42.80809479	-63.85734859	1.758319653	-0.444614992	Medio
56.10755622	-97.4308191	38.31971438	-63.5233227	-3.807962964	-1.666446728	Medio
56.40332494	-98.7309627	41.15015846	-61.96327135	0.024327532	0.537758928	Medio
